source,target
43,246
75,315
90,178
123,126
1,249
233,492
199,350
264,479
22,308
28,239
20,384
310,482
35,134
12,416
92,116
350,411
154,356
407,536
100,385
213,262
243,284
29,181
94,161
253,334
259,414
152,251
155,442
44,425
498,515
106,256
51,240
54,511
523,544
212,459
29,194
268,439
453,521
84,395
57,112
81,469
109,159
108,459
33,285
320,378
393,448
144,381
342,402
273,531
364,420
509,515
57,534
356,421
94,272
268,308
513,521
107,211
213,229
150,438
483,498
481,537
254,266
313,352
212,269
51,86
256,455
311,391
120,302
328,480
44,392
306,312
37,124
309,323
334,496
51,436
223,399
50,99
143,290
95,250
88,211
152,375
405,412
91,136
256,432
162,425
201,353
374,424
18,231
96,336
15,527
7,523
257,289
18,532
249,285
61,85
11,493
340,403
19,88
24,432
97,416
60,534
433,487
265,494
165,178
390,525
22,507
182,496
179,198
181,536
149,175
179,463
43,193
60,511
108,259
375,523
389,458
252,452
71,377
117,493
83,351
76,226
256,422
50,174
54,324
19,366
374,414
38,465
112,414
71,233
518,544
142,293
182,329
34,351
314,484
52,484
332,538
65,194
190,454
17,154
5,408
402,489
96,303
301,443
59,272
45,337
66,131
179,188
2,146
109,358
176,533
193,356
138,277
450,543
228,350
494,549
24,147
183,320
174,500
226,547
42,546
53,475
148,218
239,336
57,445
74,534
88,289
108,118
342,434
447,487
373,421
194,535
17,121
40,513
54,268
228,304
68,431
254,478
146,387
67,243
332,397
277,461
144,197
69,432
264,491
100,541
66,399
386,489
491,511
31,117
83,164
101,212
322,446
280,485
8,26
232,408
145,260
93,478
40,94
65,416
192,457
59,193
68,421
102,154
37,61
182,299
191,384
292,436
438,490
60,458
88,377
122,253
301,521
115,510
25,64
252,255
116,331
8,389
54,127
99,278
100,243
59,62
137,390
231,546
248,486
40,457
100,508
187,476
52,287
152,374
177,318
331,376
182,253
25,306
85,91
110,413
194,263
5,476
41,170
328,492
186,408
366,375
117,165
69,88
133,518
19,267
50,520
250,545
56,414
84,253
73,503
114,275
95,118
226,458
338,370
363,463
276,315
88,115
102,507
73,480
66,212
420,444
404,436
51,52
330,407
244,483
57,248
201,378
146,442
153,301
10,172
33,421
202,342
43,205
133,364
40,136
243,495
136,289
75,130
128,285
225,483
285,497
115,431
92,304
43,182
186,496
238,543
49,378
88,455
99,464
123,183
22,100
156,445
48,274
25,407
80,306
7,93
27,71
89,391
201,489
290,301
47,165
340,418
404,439
163,462
362,442
167,352
231,516
204,270
63,231
17,35
153,304
173,511
389,401
20,45
238,533
112,128
470,510
209,326
293,548
203,511
149,540
24,51
384,443
216,221
395,452
91,226
149,432
69,323
330,364
242,251
74,258
368,476
5,387
310,385
69,179
362,432
139,503
125,196
389,391
214,273
119,121
164,272
270,290
241,263
53,212
193,335
71,346
225,404
293,538
287,500
253,358
299,474
459,463
48,74
167,211
178,449
222,226
93,261
71,359
238,356
151,467
18,203
252,519
89,492
91,193
444,460
15,54
46,536
240,401
92,274
286,368
178,426
99,398
210,494
211,230
302,497
141,400
123,382
210,350
55,476
183,253
60,182
47,508
295,430
34,166
324,493
110,304
415,531
31,505
59,195
155,168
125,176
79,294
30,252
315,421
28,99
128,186
179,497
407,504
118,401
246,407
190,426
24,214
221,499
47,197
306,457
24,479
43,492
65,251
171,534
191,363
383,533
350,356
169,344
260,462
261,427
528,542
65,143
290,490
21,338
401,479
445,485
351,478
297,507
222,327
65,529
65,120
21,459
2,180
41,437
80,508
101,302
408,459
303,522
40,328
52,531
433,488
103,124
40,413
82,266
297,340
181,537
81,221
139,162
191,438
425,525
176,315
126,457
440,504
52,279
158,526
420,446
310,394
429,531
21,148
14,23
328,448
405,439
392,469
315,365
46,506
79,274
69,489
197,229
248,311
55,145
254,391
170,248
252,466
451,532
106,348
38,479
49,488
243,353
56,118
400,422
97,384
58,84
149,202
64,243
16,203
17,168
25,517
100,202
71,404
153,293
4,350
224,353
89,128
146,519
133,320
209,495
419,533
38,204
277,449
411,449
93,548
116,123
283,300
46,473
38,469
72,345
305,404
17,266
241,419
54,184
342,471
32,394
173,369
350,447
134,414
69,168
17,243
156,172
112,251
262,455
79,339
75,485
330,366
6,534
267,426
80,154
5,389
94,354
80,419
323,326
26,448
320,437
164,418
297,539
18,480
166,235
36,125
5,546
415,530
267,403
34,201
118,423
24,416
502,534
84,323
267,524
19,422
93,371
165,476
149,388
130,146
55,344
11,454
470,479
272,351
203,480
36,223
62,132
240,547
495,508
246,298
445,507
58,247
351,500
131,496
104,250
278,515
169,379
164,529
192,219
232,255
285,410
143,326
194,408
302,355
131,473
195,494
375,461
187,261
426,543
99,413
408,494
107,237
96,264
96,529
416,470
31,399
193,281
272,318
78,187
178,274
68,402
335,486
81,112
18,172
46,240
22,291
468,494
214,232
58,250
288,383
14,143
133,280
84,244
47,176
369,492
202,235
213,510
112,198
32,89
83,400
23,120
285,534
137,227
156,240
280,541
86,181
128,263
139,272
125,374
11,123
16,323
15,507
193,284
246,376
137,469
237,327
129,385
215,388
195,330
420,448
50,357
31,78
323,515
102,367
382,421
70,271
29,419
10,140
321,447
99,334
211,395
150,156
154,306
239,493
247,354
192,418
177,518
45,219
298,399
331,347
36,170
162,166
386,548
119,204
231,494
284,357
5,447
312,455
110,469
28,287
154,283
90,527
112,286
84,453
102,501
43,186
7,349
213,454
284,514
204,405
115,147
283,289
420,523
313,433
49,323
255,428
176,284
121,348
72,455
98,364
156,305
374,384
239,339
232,300
77,197
69,193
141,218
233,301
412,532
65,308
269,483
106,196
32,396
364,491
186,225
123,514
69,543
88,184
112,541
218,522
101,382
150,244
75,101
0,336
462,510
2,525
204,251
81,409
415,434
89,529
211,375
103,433
61,287
268,500
105,479
130,423
61,143
305,540
506,529
79,233
63,225
351,512
66,379
124,469
190,414
82,94
407,528
171,437
115,127
240,536
12,300
152,423
93,108
184,492
305,373
77,249
101,228
273,340
26,54
72,170
48,487
68,316
89,110
270,271
374,508
198,511
104,504
119,138
251,523
76,405
271,501
498,543
117,214
80,146
301,380
140,197
414,437
371,475
292,331
193,437
39,150
246,300
36,490
38,42
457,483
95,396
249,454
239,440
268,323
60,65
332,344
464,500
106,526
126,504
104,373
243,531
90,438
192,342
70,316
277,300
343,511
21,460
208,286
153,350
217,371
356,449
20,91
3,447
64,277
77,396
210,331
315,533
122,367
283,321
99,500
361,420
